! Freq dB(S21) dB(S22) NF(2)
6600000000.000000	10.482602	-5.152716	2.923115
6650000000.000000	10.441120	-5.326565	2.882499
6700000000.000000	10.402938	-5.492636	2.843441
6750000000.000000	10.369177	-5.652679	2.805877
6800000000.000000	10.340774	-5.808495	2.769766
6850000000.000000	10.318513	-5.961896	2.735052
6900000000.000000	10.303046	-6.114680	2.701687
6950000000.000000	10.294919	-6.268620	2.669639
7000000000.000000	10.294587	-6.425467	2.638852
7050000000.000000	10.291619	-6.613210	2.609828
7100000000.000000	10.295818	-6.805026	2.581912
7150000000.000000	10.307258	-7.002372	2.555082
7200000000.000000	10.325983	-7.206712	2.529348
7250000000.000000	10.352002	-7.419517	2.504709
7300000000.000000	10.385298	-7.642260	2.481145
7350000000.000000	10.425822	-7.876404	2.458672
7400000000.000000	10.473494	-8.123374	2.437288
7450000000.000000	10.528199	-8.384508	2.417025
7500000000.000000	10.589785	-8.660977	2.397888
7550000000.000000	10.658054	-8.953645	2.379905
7600000000.000000	10.732756	-9.262864	2.363073
7650000000.000000	10.813580	-9.588143	2.347415
7700000000.000000	10.900142	-9.927663	2.332973
7750000000.000000	10.991973	-10.277562	2.319760
7800000000.000000	11.088504	-10.630952	2.307810
7850000000.000000	11.189047	-10.976643	2.297109
7900000000.000000	11.292780	-11.297741	2.287724
7950000000.000000	11.398723	-11.570574	2.279628
8000000000.000000	11.505717	-11.764889	2.272872
8050000000.000000	11.583041	-11.836887	2.267973
8100000000.000000	11.656199	-11.775108	2.264430
8150000000.000000	11.723494	-11.565769	2.262253
8200000000.000000	11.783065	-11.210701	2.261484
8250000000.000000	11.832902	-10.727350	2.262088
8300000000.000000	11.870868	-10.143999	2.264062
8350000000.000000	11.894745	-9.492984	2.267437
8400000000.000000	11.902283	-8.804980	2.272163
8450000000.000000	11.891270	-8.105786	2.278237
8500000000.000000	11.859610	-7.415380	2.285625
8550000000.000000	11.805412	-6.748311	2.294346
8600000000.000000	11.727075	-6.114637	2.304318
8650000000.000000	11.623370	-5.520916	2.315554
8700000000.000000	11.493503	-4.971050	2.328023
8750000000.000000	11.337158	-4.466948	2.341665
8800000000.000000	11.154515	-4.009014	2.356459
8850000000.000000	10.946227	-3.596524	2.372372
8900000000.000000	10.713385	-3.227907	2.389353
8950000000.000000	10.457445	-2.900981	2.407398
9000000000.000000	10.180153	-2.613139	2.426473
9050000000.000000	9.880247	-2.390186	2.445896
9100000000.000000	9.565251	-2.197031	2.466300
9150000000.000000	9.237045	-2.030869	2.487654
9200000000.000000	8.897442	-1.888998	2.509885
9250000000.000000	8.548155	-1.768869	2.533027
9300000000.000000	8.190772	-1.668106	2.557009
9350000000.000000	7.826739	-1.584523	2.581825
9400000000.000000	7.457354	-1.516129	2.607437
9450000000.000000	7.083769	-1.461127	2.633873
9500000000.000000	6.706990	-1.417906	2.661054
9550000000.000000	6.327890	-1.385030	2.689028
9600000000.000000	5.947215	-1.361223	2.717719
9650000000.000000	5.565598	-1.345358	2.747163
9700000000.000000	5.183569	-1.336444	2.777335
9750000000.000000	4.801566	-1.333607	2.808226
9800000000.000000	4.419946	-1.336080	2.839844
9850000000.000000	4.038997	-1.343192	2.872155
9900000000.000000	3.658944	-1.354354	2.905153
9950000000.000000	3.279961	-1.369052	2.938867
10000000000.000000	2.902173	-1.386833	2.973278
10050000000.000000	2.534789	-1.410577	3.007616
10100000000.000000	2.168487	-1.436363	3.042641
10150000000.000000	1.803262	-1.463933	3.078365
10200000000.000000	1.439089	-1.493060	3.114759
10250000000.000000	1.075924	-1.523542	3.151825
10300000000.000000	0.713712	-1.555203	3.189594
10350000000.000000	0.352382	-1.587885	3.228068
10400000000.000000	-0.008145	-1.621452	3.267205
10450000000.000000	-0.367962	-1.655780	3.307053
10500000000.000000	-0.727165	-1.690761	3.347601
10550000000.000000	-1.085861	-1.726298	3.388866
10600000000.000000	-1.444164	-1.762308	3.430824
10650000000.000000	-1.802193	-1.798712	3.473493
10700000000.000000	-2.160073	-1.835445	3.516862
10750000000.000000	-2.517936	-1.872446	3.560967
10800000000.000000	-2.875920	-1.909661	3.605796
10850000000.000000	-3.234167	-1.947043	3.651371
10900000000.000000	-3.592827	-1.984550	3.697665
10950000000.000000	-3.952054	-2.022145	3.744685
11000000000.000000	-4.312011	-2.059793	3.792464
