! Freq dB(S21) dB(S22) NF(2)
1000000000.000000	-74.280730	-0.315142	50.007233
1050000000.000000	-72.980463	-0.334187	48.354151
1100000000.000000	-71.760789	-0.352732	46.786116
1150000000.000000	-70.609870	-0.370755	45.291150
1200000000.000000	-69.518455	-0.388244	43.859728
1250000000.000000	-68.479272	-0.405193	42.484175
1300000000.000000	-67.486617	-0.421602	41.158243
1350000000.000000	-66.536063	-0.437475	39.876811
1400000000.000000	-65.624259	-0.452819	38.635664
1450000000.000000	-64.748794	-0.467643	37.432919
1500000000.000000	-63.908101	-0.481958	36.266544
1550000000.000000	-63.101399	-0.495775	35.131946
1600000000.000000	-62.328657	-0.509105	34.027263
1650000000.000000	-61.590568	-0.521958	32.951034
1700000000.000000	-60.888537	-0.534345	31.902151
1750000000.000000	-60.224655	-0.546275	30.879821
1800000000.000000	-59.601673	-0.557755	29.883533
1850000000.000000	-59.022934	-0.568790	28.913031
1900000000.000000	-58.492289	-0.579385	27.968280
1950000000.000000	-58.013954	-0.589542	27.049439
2000000000.000000	-57.592342	-0.599259	26.156828
2050000000.000000	-57.272201	-0.610277	25.304013
2100000000.000000	-57.016974	-0.621096	24.478422
2150000000.000000	-56.829905	-0.631724	23.680572
2200000000.000000	-56.713696	-0.642164	22.910974
2250000000.000000	-56.670494	-0.652418	22.170092
2300000000.000000	-56.701990	-0.662481	21.458295
2350000000.000000	-56.809634	-0.672346	20.775817
2400000000.000000	-56.994971	-0.682001	20.122718
2450000000.000000	-57.260093	-0.691432	19.498861
2500000000.000000	-57.608195	-0.700621	18.903889
2550000000.000000	-58.044289	-0.709550	18.337219
2600000000.000000	-58.576113	-0.718194	17.798051
2650000000.000000	-59.215404	-0.726528	17.285380
2700000000.000000	-59.979802	-0.734523	16.798024
2750000000.000000	-60.895955	-0.742145	16.334652
2800000000.000000	-62.004990	-0.749358	15.893825
2850000000.000000	-63.373066	-0.756118	15.474025
2900000000.000000	-65.114121	-0.762379	15.073690
2950000000.000000	-67.446974	-0.768087	14.691212
3000000000.000000	-70.877320	-0.773182	14.324787
3050000000.000000	-77.139610	-0.781962	13.982769
3100000000.000000	-96.323855	-0.790626	13.117380
3150000000.000000	-75.024640	-0.799156	13.345654
3200000000.000000	-69.178338	-0.807532	13.047902
3250000000.000000	-65.570098	-0.815727	12.757580
3300000000.000000	-62.914439	-0.823712	12.475784
3350000000.000000	-60.788004	-0.831452	12.201895
3400000000.000000	-58.997805	-0.838908	11.935171
3450000000.000000	-57.439411	-0.846035	11.674905
3500000000.000000	-56.049848	-0.852779	11.420464
3550000000.000000	-54.788168	-0.859082	11.171287
3600000000.000000	-53.626218	-0.864875	10.926885
3650000000.000000	-52.543791	-0.870081	10.686836
3700000000.000000	-51.525876	-0.874612	10.450781
3750000000.000000	-50.561000	-0.878368	10.218418
3800000000.000000	-49.640185	-0.881237	9.989495
3850000000.000000	-48.756258	-0.883090	9.763808
3900000000.000000	-47.903386	-0.883781	9.541196
3950000000.000000	-47.076749	-0.883146	9.321533
4000000000.000000	-46.272303	-0.880998	9.104728
4050000000.000000	-45.517867	-0.887384	8.902178
4100000000.000000	-44.781398	-0.893484	8.702456
4150000000.000000	-44.060428	-0.899247	8.505511
4200000000.000000	-43.352805	-0.904616	8.311314
4250000000.000000	-42.656639	-0.909527	8.119851
4300000000.000000	-41.970254	-0.913906	7.931128
4350000000.000000	-41.292156	-0.917671	7.745159
4400000000.000000	-40.621002	-0.920727	7.561971
4450000000.000000	-39.955576	-0.922967	7.381601
4500000000.000000	-39.294778	-0.924272	7.204098
4550000000.000000	-38.637602	-0.924503	7.029512
4600000000.000000	-37.983132	-0.923508	6.857901
4650000000.000000	-37.330529	-0.921113	6.689329
4700000000.000000	-36.679031	-0.917123	6.523858
4750000000.000000	-36.027946	-0.911320	6.361556
4800000000.000000	-35.376655	-0.903461	6.202487
4850000000.000000	-34.724613	-0.893274	6.046722
4900000000.000000	-34.071358	-0.880460	5.894323
4950000000.000000	-33.416514	-0.864691	5.745354
5000000000.000000	-32.759812	-0.845611	5.599866
5050000000.000000	-32.148660	-0.856229	5.465890
5100000000.000000	-31.539778	-0.868813	5.335290
5150000000.000000	-30.933642	-0.883783	5.208087
5200000000.000000	-30.330927	-0.901634	5.084296
5250000000.000000	-29.732532	-0.922939	4.963924
5300000000.000000	-29.139602	-0.948357	4.846983
5350000000.000000	-28.553557	-0.978630	4.733461
5400000000.000000	-27.976105	-1.014582	4.623354
5450000000.000000	-27.409258	-1.057105	4.516643
5500000000.000000	-26.855329	-1.107134	4.413317
5550000000.000000	-26.316912	-1.165611	4.313334
5600000000.000000	-25.796836	-1.233424	4.216676
5650000000.000000	-25.298095	-1.311345	4.123285
5700000000.000000	-24.823740	-1.399932	4.033128
5750000000.000000	-24.376743	-1.499442	3.946152
5800000000.000000	-23.959837	-1.609738	3.862287
5850000000.000000	-23.575343	-1.730208	3.781488
5900000000.000000	-23.225001	-1.859738	3.703666
5950000000.000000	-22.909833	-1.996712	3.628765
6000000000.000000	-22.630049	-2.139093	3.556708
6050000000.000000	-22.441831	-2.364040	3.491985
6100000000.000000	-22.282626	-2.592300	3.429681
6150000000.000000	-22.149904	-2.820356	3.369715
6200000000.000000	-22.040842	-3.044881	3.312022
6250000000.000000	-21.952460	-3.262924	3.256521
6300000000.000000	-21.881751	-3.472042	3.203134
6350000000.000000	-21.825777	-3.670382	3.151794
6400000000.000000	-21.781753	-3.856707	3.102412
6450000000.000000	-21.747096	-4.030370	3.054921
6500000000.000000	-21.719459	-4.191255	3.009251
6550000000.000000	-21.696743	-4.339687	2.965324
6600000000.000000	-21.677095	-4.476344	2.923095
6650000000.000000	-21.658899	-4.602155	2.882478
6700000000.000000	-21.640757	-4.718218	2.843420
6750000000.000000	-21.621472	-4.825723	2.805854
6800000000.000000	-21.600022	-4.925895	2.769743
6850000000.000000	-21.575540	-5.019948	2.735028
6900000000.000000	-21.547294	-5.109053	2.701662
6950000000.000000	-21.514668	-5.194322	2.669613
7000000000.000000	-21.477144	-5.276789	2.638825
7050000000.000000	-21.441774	-5.386286	2.609801
7100000000.000000	-21.401374	-5.493364	2.581884
7150000000.000000	-21.355790	-5.598728	2.555053
7200000000.000000	-21.304905	-5.703030	2.529318
7250000000.000000	-21.248629	-5.806874	2.504678
7300000000.000000	-21.186898	-5.910813	2.481114
7350000000.000000	-21.119669	-6.015349	2.458641
7400000000.000000	-21.046916	-6.120936	2.437256
7450000000.000000	-20.968632	-6.227973	2.416993
7500000000.000000	-20.884822	-6.336806	2.397855
7550000000.000000	-20.795508	-6.447723	2.379871
7600000000.000000	-20.700723	-6.560943	2.363039
7650000000.000000	-20.600515	-6.676610	2.347381
7700000000.000000	-20.494945	-6.794780	2.332939
7750000000.000000	-20.384090	-6.915398	2.319726
7800000000.000000	-20.268042	-7.038285	2.307775
7850000000.000000	-20.146907	-7.163102	2.297074
7900000000.000000	-20.020815	-7.289324	2.287689
7950000000.000000	-19.889912	-7.416192	2.279593
8000000000.000000	-19.754370	-7.542676	2.272837
8050000000.000000	-19.632460	-7.674832	2.267939
8100000000.000000	-19.507899	-7.801883	2.264396
8150000000.000000	-19.381004	-7.921784	2.262218
8200000000.000000	-19.252125	-8.032103	2.261449
8250000000.000000	-19.121647	-8.130025	2.262054
8300000000.000000	-18.989990	-8.212376	2.264028
8350000000.000000	-18.857617	-8.275690	2.267403
8400000000.000000	-18.725027	-8.316326	2.272129
8450000000.000000	-18.592764	-8.330635	2.278203
8500000000.000000	-18.461417	-8.315183	2.285592
8550000000.000000	-18.331615	-8.267003	2.294312
8600000000.000000	-18.204035	-8.183863	2.304285
8650000000.000000	-18.079390	-8.064505	2.315521
8700000000.000000	-17.958434	-7.908817	2.327990
8750000000.000000	-17.841953	-7.717911	2.341632
8800000000.000000	-17.730760	-7.494085	2.356426
8850000000.000000	-17.625685	-7.240680	2.372339
