! Freq dB(S21) dB(S22) NF(2)
1000000000.000000	-76.884657	-0.315142	50.007233
1050000000.000000	-75.449934	-0.334187	48.354151
1100000000.000000	-74.103549	-0.352732	46.786116
1150000000.000000	-72.833339	-0.370755	45.291150
1200000000.000000	-71.629702	-0.388244	43.859728
1250000000.000000	-70.485002	-0.405193	42.484175
1300000000.000000	-69.393164	-0.421602	41.158243
1350000000.000000	-68.349392	-0.437475	39.876811
1400000000.000000	-67.349975	-0.452819	38.635664
1450000000.000000	-66.392153	-0.467643	37.432919
1500000000.000000	-65.474027	-0.481958	36.266544
1550000000.000000	-64.594498	-0.495775	35.131946
1600000000.000000	-63.753232	-0.509105	34.027263
1650000000.000000	-62.950639	-0.521958	32.951034
1700000000.000000	-62.187859	-0.534345	31.902151
1750000000.000000	-61.466733	-0.546275	30.879821
1800000000.000000	-60.789777	-0.557755	29.883533
1850000000.000000	-60.160120	-0.568790	28.913031
1900000000.000000	-59.581407	-0.579385	27.968280
1950000000.000000	-59.057667	-0.589542	27.049439
2000000000.000000	-58.593139	-0.599259	26.156828
2050000000.000000	-58.232404	-0.610277	25.304013
2100000000.000000	-57.938758	-0.621096	24.478422
2150000000.000000	-57.715303	-0.631724	23.680572
2200000000.000000	-57.564610	-0.642164	22.910974
2250000000.000000	-57.488705	-0.652418	22.170092
2300000000.000000	-57.489167	-0.662481	21.458295
2350000000.000000	-57.567342	-0.672346	20.775817
2400000000.000000	-57.724677	-0.682001	20.122718
2450000000.000000	-57.963173	-0.691432	19.498861
2500000000.000000	-58.285944	-0.700621	18.903889
2550000000.000000	-58.697921	-0.709550	18.337219
2600000000.000000	-59.206771	-0.718194	17.798051
2650000000.000000	-59.824163	-0.726528	17.285380
2700000000.000000	-60.567674	-0.734523	16.798024
2750000000.000000	-61.463895	-0.742145	16.334652
2800000000.000000	-62.553896	-0.749358	15.893825
2850000000.000000	-63.903786	-0.756118	15.474025
2900000000.000000	-65.627455	-0.762379	15.073690
2950000000.000000	-67.943679	-0.768087	14.691212
3000000000.000000	-71.358110	-0.773182	14.324787
3050000000.000000	-77.605161	-0.781962	13.982769
3100000000.000000	-96.774805	-0.790626	13.117380
3150000000.000000	-75.461596	-0.799156	13.345654
3200000000.000000	-69.601871	-0.807532	13.047902
3250000000.000000	-65.980753	-0.815727	12.757580
3300000000.000000	-63.312732	-0.823712	12.475784
3350000000.000000	-61.174423	-0.831452	12.201895
3400000000.000000	-59.372814	-0.838908	11.935171
3450000000.000000	-57.803452	-0.846035	11.674905
3500000000.000000	-56.403341	-0.852779	11.420464
3550000000.000000	-55.131511	-0.859082	11.171287
3600000000.000000	-53.959790	-0.864875	10.926885
3650000000.000000	-52.867954	-0.870081	10.686836
3700000000.000000	-51.840974	-0.874612	10.450781
3750000000.000000	-50.867361	-0.878368	10.218418
3800000000.000000	-49.938122	-0.881237	9.989495
3850000000.000000	-49.046069	-0.883090	9.763808
3900000000.000000	-48.185355	-0.883781	9.541196
3950000000.000000	-47.351148	-0.883146	9.321533
4000000000.000000	-46.539393	-0.880998	9.104728
4050000000.000000	-45.777895	-0.887384	8.902178
4100000000.000000	-45.034602	-0.893484	8.702456
4150000000.000000	-44.307034	-0.899247	8.505511
4200000000.000000	-43.593031	-0.904616	8.311314
4250000000.000000	-42.890692	-0.909527	8.119851
4300000000.000000	-42.198335	-0.913906	7.931128
4350000000.000000	-41.514455	-0.917671	7.745159
4400000000.000000	-40.837701	-0.920727	7.561971
4450000000.000000	-40.166851	-0.922967	7.381601
4500000000.000000	-39.500798	-0.924271	7.204098
4550000000.000000	-38.838528	-0.924503	7.029512
4600000000.000000	-38.179119	-0.923508	6.857901
4650000000.000000	-37.521727	-0.921113	6.689329
4700000000.000000	-36.865582	-0.917123	6.523858
4750000000.000000	-36.209988	-0.911320	6.361556
4800000000.000000	-35.554320	-0.903461	6.202487
4850000000.000000	-34.898028	-0.893274	6.046722
4900000000.000000	-34.240645	-0.880459	5.894323
4950000000.000000	-33.581792	-0.864690	5.745354
5000000000.000000	-32.921195	-0.845610	5.599866
5050000000.000000	-32.306255	-0.856228	5.465890
5100000000.000000	-31.693691	-0.868812	5.335290
5150000000.000000	-31.083975	-0.883782	5.208087
5200000000.000000	-30.477779	-0.901633	5.084296
5250000000.000000	-29.875995	-0.922938	4.963924
5300000000.000000	-29.279768	-0.948355	4.846983
5350000000.000000	-28.690513	-0.978628	4.733461
5400000000.000000	-28.109936	-1.014580	4.623354
5450000000.000000	-27.540047	-1.057103	4.516643
5500000000.000000	-26.983154	-1.107132	4.413317
5550000000.000000	-26.441849	-1.165608	4.313334
5600000000.000000	-25.918960	-1.233421	4.216676
5650000000.000000	-25.417476	-1.311341	4.123285
5700000000.000000	-24.940448	-1.399928	4.033128
5750000000.000000	-24.490844	-1.499438	3.946152
5800000000.000000	-24.071396	-1.609733	3.862287
5850000000.000000	-23.684421	-1.730204	3.781488
5900000000.000000	-23.331660	-1.859733	3.703666
5950000000.000000	-23.014131	-1.996707	3.628765
